University,sub_topic,major_field,USNEWSmajor_ranking,qsmajor_ranking,thmajor_ranking,mean_school_world_reputation,mean_students_per_staff,mean_international_students,Technology_strategy,studentview_major,avgRating,numRatings,avgDifficulty,rating
7,4,18,9,176,45,44,4.328571429,26.142857142857142,0,4.25,3.1333333333333337,2.372549019607843,2.0843137254901962,3.3574468085106384
7,5,18,9,176,45,44,4.328571429,26.142857142857142,0,4.25,3.1333333333333337,2.372549019607843,2.0843137254901962,4.261744966442953
7,8,18,9,176,45,44,4.328571429,26.142857142857142,0,4.25,3.1333333333333337,2.372549019607843,2.0843137254901962,3.7079646017699117
7,1,18,9,176,45,44,4.328571429,26.142857142857142,0,4.25,3.1333333333333337,2.372549019607843,2.0843137254901962,3.75
7,6,18,9,176,45,44,4.328571429,26.142857142857142,0,4.25,3.1333333333333337,2.372549019607843,2.0843137254901962,4.304075235109718
7,9,18,9,176,45,44,4.328571429,26.142857142857142,0,4.25,3.1333333333333337,2.372549019607843,2.0843137254901962,3.658252427184466
7,7,16,10,26,45,44,4.328571429,26.142857142857142,0,4.3,2.8071428571428574,3.142857142857143,2.0357142857142856,3.9416342412451364
7,2,16,10,26,45,44,4.328571429,26.142857142857142,0,4.3,2.8071428571428574,3.142857142857143,2.0357142857142856,4.085051546391752
7,0,16,10,26,45,44,4.328571429,26.142857142857142,0,4.3,2.8071428571428574,3.142857142857143,2.0357142857142856,3.699170124481328
7,3,16,10,26,45,44,4.328571429,26.142857142857142,0,4.3,2.8071428571428574,3.142857142857143,2.0357142857142856,3.25
7,4,16,10,26,45,44,4.328571429,26.142857142857142,0,4.3,2.8071428571428574,3.142857142857143,2.0357142857142856,3.3574468085106384
7,5,16,10,26,45,44,4.328571429,26.142857142857142,0,4.3,2.8071428571428574,3.142857142857143,2.0357142857142856,4.261744966442953
7,8,16,10,26,45,44,4.328571429,26.142857142857142,0,4.3,2.8071428571428574,3.142857142857143,2.0357142857142856,3.7079646017699117
7,1,16,10,26,45,44,4.328571429,26.142857142857142,0,4.3,2.8071428571428574,3.142857142857143,2.0357142857142856,3.75
7,6,16,10,26,45,44,4.328571429,26.142857142857142,0,4.3,2.8071428571428574,3.142857142857143,2.0357142857142856,4.304075235109718
7,9,16,10,26,45,44,4.328571429,26.142857142857142,0,4.3,2.8071428571428574,3.142857142857143,2.0357142857142856,3.658252427184466
7,7,2,7,176,45,44,4.328571429,26.142857142857142,0,4.315789473684211,3.357142857142857,3.0,2.457142857142857,3.9416342412451364
7,2,2,7,176,45,44,4.328571429,26.142857142857142,0,4.315789473684211,3.357142857142857,3.0,2.457142857142857,4.085051546391752
7,0,2,7,176,45,44,4.328571429,26.142857142857142,0,4.315789473684211,3.357142857142857,3.0,2.457142857142857,3.699170124481328
7,3,2,7,176,45,44,4.328571429,26.142857142857142,0,4.315789473684211,3.357142857142857,3.0,2.457142857142857,3.25
7,4,2,7,176,45,44,4.328571429,26.142857142857142,0,4.315789473684211,3.357142857142857,3.0,2.457142857142857,3.3574468085106384
7,5,2,7,176,45,44,4.328571429,26.142857142857142,0,4.315789473684211,3.357142857142857,3.0,2.457142857142857,4.261744966442953
7,8,2,7,176,45,44,4.328571429,26.142857142857142,0,4.315789473684211,3.357142857142857,3.0,2.457142857142857,3.7079646017699117
7,1,2,7,176,45,44,4.328571429,26.142857142857142,0,4.315789473684211,3.357142857142857,3.0,2.457142857142857,3.75
7,6,2,7,176,45,44,4.328571429,26.142857142857142,0,4.315789473684211,3.357142857142857,3.0,2.457142857142857,4.304075235109718
7,9,2,7,176,45,44,4.328571429,26.142857142857142,0,4.315789473684211,3.357142857142857,3.0,2.457142857142857,3.658252427184466
7,7,10,10,39,23,44,4.328571429,26.142857142857142,0,4.315789473684211,2.814285714285714,1.5,1.4928571428571427,3.9416342412451364
7,2,10,10,39,23,44,4.328571429,26.142857142857142,0,4.315789473684211,2.814285714285714,1.5,1.4928571428571427,4.085051546391752
7,0,10,10,39,23,44,4.328571429,26.142857142857142,0,4.315789473684211,2.814285714285714,1.5,1.4928571428571427,3.699170124481328
7,3,10,10,39,23,44,4.328571429,26.142857142857142,0,4.315789473684211,2.814285714285714,1.5,1.4928571428571427,3.25
7,4,10,10,39,23,44,4.328571429,26.142857142857142,0,4.315789473684211,2.814285714285714,1.5,1.4928571428571427,3.3574468085106384
7,5,10,10,39,23,44,4.328571429,26.142857142857142,0,4.315789473684211,2.814285714285714,1.5,1.4928571428571427,4.261744966442953
7,8,10,10,39,23,44,4.328571429,26.142857142857142,0,4.315789473684211,2.814285714285714,1.5,1.4928571428571427,3.7079646017699117
7,1,10,10,39,23,44,4.328571429,26.142857142857142,0,4.315789473684211,2.814285714285714,1.5,1.4928571428571427,3.75
7,6,10,10,39,23,44,4.328571429,26.142857142857142,0,4.315789473684211,2.814285714285714,1.5,1.4928571428571427,4.304075235109718
7,9,10,10,39,23,44,4.328571429,26.142857142857142,0,4.315789473684211,2.814285714285714,1.5,1.4928571428571427,3.658252427184466
7,7,1,10,60,31,44,4.328571429,26.142857142857142,0,4.333333333333333,1.4444444444444444,1.5555555555555556,1.1111111111111112,3.9416342412451364
7,2,1,10,60,31,44,4.328571429,26.142857142857142,0,4.333333333333333,1.4444444444444444,1.5555555555555556,1.1111111111111112,4.085051546391752
7,0,1,10,60,31,44,4.328571429,26.142857142857142,0,4.333333333333333,1.4444444444444444,1.5555555555555556,1.1111111111111112,3.699170124481328
7,6,1,10,60,31,44,4.328571429,26.142857142857142,0,4.333333333333333,1.4444444444444444,1.5555555555555556,1.1111111111111112,4.304075235109718
7,3,1,10,60,31,44,4.328571429,26.142857142857142,0,4.333333333333333,1.4444444444444444,1.5555555555555556,1.1111111111111112,3.25
7,4,1,10,60,31,44,4.328571429,26.142857142857142,0,4.333333333333333,1.4444444444444444,1.5555555555555556,1.1111111111111112,3.3574468085106384
7,5,1,10,60,31,44,4.328571429,26.142857142857142,0,4.333333333333333,1.4444444444444444,1.5555555555555556,1.1111111111111112,4.261744966442953
7,8,1,10,60,31,44,4.328571429,26.142857142857142,0,4.333333333333333,1.4444444444444444,1.5555555555555556,1.1111111111111112,3.7079646017699117
7,1,1,10,60,31,44,4.328571429,26.142857142857142,0,4.333333333333333,1.4444444444444444,1.5555555555555556,1.1111111111111112,3.75
7,9,1,10,60,31,44,4.328571429,26.142857142857142,0,4.333333333333333,1.4444444444444444,1.5555555555555556,1.1111111111111112,3.658252427184466
7,7,22,10,76,45,44,4.328571429,26.142857142857142,0,4.35,2.8157894736842106,4.0,2.3421052631578947,3.9416342412451364
7,2,22,10,76,45,44,4.328571429,26.142857142857142,0,4.35,2.8157894736842106,4.0,2.3421052631578947,4.085051546391752
7,0,22,10,76,45,44,4.328571429,26.142857142857142,0,4.35,2.8157894736842106,4.0,2.3421052631578947,3.699170124481328
7,3,22,10,76,45,44,4.328571429,26.142857142857142,0,4.35,2.8157894736842106,4.0,2.3421052631578947,3.25
7,4,22,10,76,45,44,4.328571429,26.142857142857142,0,4.35,2.8157894736842106,4.0,2.3421052631578947,3.3574468085106384
7,5,22,10,76,45,44,4.328571429,26.142857142857142,0,4.35,2.8157894736842106,4.0,2.3421052631578947,4.261744966442953
7,8,22,10,76,45,44,4.328571429,26.142857142857142,0,4.35,2.8157894736842106,4.0,2.3421052631578947,3.7079646017699117
7,1,22,10,76,45,44,4.328571429,26.142857142857142,0,4.35,2.8157894736842106,4.0,2.3421052631578947,3.75
7,6,22,10,76,45,44,4.328571429,26.142857142857142,0,4.35,2.8157894736842106,4.0,2.3421052631578947,4.304075235109718
7,9,22,10,76,45,44,4.328571429,26.142857142857142,0,4.35,2.8157894736842106,4.0,2.3421052631578947,3.658252427184466
7,7,23,10,50,31,44,4.328571429,26.142857142857142,0,4.315789473684211,2.779310344827586,5.275862068965517,2.403448275862069,3.9416342412451364
7,2,23,10,50,31,44,4.328571429,26.142857142857142,0,4.315789473684211,2.779310344827586,5.275862068965517,2.403448275862069,4.085051546391752
7,0,23,10,50,31,44,4.328571429,26.142857142857142,0,4.315789473684211,2.779310344827586,5.275862068965517,2.403448275862069,3.699170124481328
7,3,23,10,50,31,44,4.328571429,26.142857142857142,0,4.315789473684211,2.779310344827586,5.275862068965517,2.403448275862069,3.25
7,4,23,10,50,31,44,4.328571429,26.142857142857142,0,4.315789473684211,2.779310344827586,5.275862068965517,2.403448275862069,3.3574468085106384
7,5,23,10,50,31,44,4.328571429,26.142857142857142,0,4.315789473684211,2.779310344827586,5.275862068965517,2.403448275862069,4.261744966442953
7,8,23,10,50,31,44,4.328571429,26.142857142857142,0,4.315789473684211,2.779310344827586,5.275862068965517,2.403448275862069,3.7079646017699117
7,1,23,10,50,31,44,4.328571429,26.142857142857142,0,4.315789473684211,2.779310344827586,5.275862068965517,2.403448275862069,3.75
7,6,23,10,50,31,44,4.328571429,26.142857142857142,0,4.315789473684211,2.779310344827586,5.275862068965517,2.403448275862069,4.304075235109718
7,9,23,10,50,31,44,4.328571429,26.142857142857142,0,4.315789473684211,2.779310344827586,5.275862068965517,2.403448275862069,3.658252427184466
7,7,25,7,45,23,44,4.328571429,26.142857142857142,0,4.333333333333333,2.8727272727272726,7.0,1.6181818181818182,3.9416342412451364
7,2,25,7,45,23,44,4.328571429,26.142857142857142,0,4.333333333333333,2.8727272727272726,7.0,1.6181818181818182,4.085051546391752
7,0,25,7,45,23,44,4.328571429,26.142857142857142,0,4.333333333333333,2.8727272727272726,7.0,1.6181818181818182,3.699170124481328
7,3,25,7,45,23,44,4.328571429,26.142857142857142,0,4.333333333333333,2.8727272727272726,7.0,1.6181818181818182,3.25
7,4,25,7,45,23,44,4.328571429,26.142857142857142,0,4.333333333333333,2.8727272727272726,7.0,1.6181818181818182,3.3574468085106384
7,5,25,7,45,23,44,4.328571429,26.142857142857142,0,4.333333333333333,2.8727272727272726,7.0,1.6181818181818182,4.261744966442953
7,8,25,7,45,23,44,4.328571429,26.142857142857142,0,4.333333333333333,2.8727272727272726,7.0,1.6181818181818182,3.7079646017699117
7,1,25,7,45,23,44,4.328571429,26.142857142857142,0,4.333333333333333,2.8727272727272726,7.0,1.6181818181818182,3.75
7,6,25,7,45,23,44,4.328571429,26.142857142857142,0,4.333333333333333,2.8727272727272726,7.0,1.6181818181818182,4.304075235109718
7,9,25,7,45,23,44,4.328571429,26.142857142857142,0,4.333333333333333,2.8727272727272726,7.0,1.6181818181818182,3.658252427184466
7,7,21,10,4,11,44,4.328571429,26.142857142857142,0,4.190476190476191,1.5547619047619048,2.619047619047619,1.4476190476190476,3.9416342412451364
7,2,21,10,4,11,44,4.328571429,26.142857142857142,0,4.190476190476191,1.5547619047619048,2.619047619047619,1.4476190476190476,4.085051546391752
7,0,21,10,4,11,44,4.328571429,26.142857142857142,0,4.190476190476191,1.5547619047619048,2.619047619047619,1.4476190476190476,3.699170124481328
7,3,21,10,4,11,44,4.328571429,26.142857142857142,0,4.190476190476191,1.5547619047619048,2.619047619047619,1.4476190476190476,3.25
7,4,21,10,4,11,44,4.328571429,26.142857142857142,0,4.190476190476191,1.5547619047619048,2.619047619047619,1.4476190476190476,3.3574468085106384
7,5,21,10,4,11,44,4.328571429,26.142857142857142,0,4.190476190476191,1.5547619047619048,2.619047619047619,1.4476190476190476,4.261744966442953
7,8,21,10,4,11,44,4.328571429,26.142857142857142,0,4.190476190476191,1.5547619047619048,2.619047619047619,1.4476190476190476,3.7079646017699117
7,1,21,10,4,11,44,4.328571429,26.142857142857142,0,4.190476190476191,1.5547619047619048,2.619047619047619,1.4476190476190476,3.75
7,6,21,10,4,11,44,4.328571429,26.142857142857142,0,4.190476190476191,1.5547619047619048,2.619047619047619,1.4476190476190476,4.304075235109718
7,9,21,10,4,11,44,4.328571429,26.142857142857142,0,4.190476190476191,1.5547619047619048,2.619047619047619,1.4476190476190476,3.658252427184466
7,7,26,10,50,23,44,4.328571429,26.142857142857142,0,4.315789473684211,4.036363636363636,2.4545454545454546,2.3181818181818183,3.9416342412451364
7,2,26,10,50,23,44,4.328571429,26.142857142857142,0,4.315789473684211,4.036363636363636,2.4545454545454546,2.3181818181818183,4.085051546391752
7,0,26,10,50,23,44,4.328571429,26.142857142857142,0,4.315789473684211,4.036363636363636,2.4545454545454546,2.3181818181818183,3.699170124481328
7,3,26,10,50,23,44,4.328571429,26.142857142857142,0,4.315789473684211,4.036363636363636,2.4545454545454546,2.3181818181818183,3.25
7,4,26,10,50,23,44,4.328571429,26.142857142857142,0,4.315789473684211,4.036363636363636,2.4545454545454546,2.3181818181818183,3.3574468085106384
7,5,26,10,50,23,44,4.328571429,26.142857142857142,0,4.315789473684211,4.036363636363636,2.4545454545454546,2.3181818181818183,4.261744966442953
7,8,26,10,50,23,44,4.328571429,26.142857142857142,0,4.315789473684211,4.036363636363636,2.4545454545454546,2.3181818181818183,3.7079646017699117
7,1,26,10,50,23,44,4.328571429,26.142857142857142,0,4.315789473684211,4.036363636363636,2.4545454545454546,2.3181818181818183,3.75
7,6,26,10,50,23,44,4.328571429,26.142857142857142,0,4.315789473684211,4.036363636363636,2.4545454545454546,2.3181818181818183,4.304075235109718
7,9,26,10,50,23,44,4.328571429,26.142857142857142,0,4.315789473684211,4.036363636363636,2.4545454545454546,2.3181818181818183,3.658252427184466
10,7,5,11,65,49,57,13.11428571,18.714285714285715,0,4.153846153846154,1.475,1.1,1.73,4.124513618677042
10,5,5,11,65,49,57,13.11428571,18.714285714285715,0,4.153846153846154,1.475,1.1,1.73,4.18298969072165
10,2,5,11,65,49,57,13.11428571,18.714285714285715,0,4.153846153846154,1.475,1.1,1.73,4.203319502074689
10,3,5,11,65,49,57,13.11428571,18.714285714285715,0,4.153846153846154,1.475,1.1,1.73,3.5225409836065573
10,0,5,11,65,49,57,13.11428571,18.714285714285715,0,4.153846153846154,1.475,1.1,1.73,3.2243285939968405
10,4,5,11,65,49,57,13.11428571,18.714285714285715,0,4.153846153846154,1.475,1.1,1.73,3.263779527559055
10,6,5,11,65,49,57,13.11428571,18.714285714285715,0,4.153846153846154,1.475,1.1,1.73,4.152224824355972
10,8,5,11,65,49,57,13.11428571,18.714285714285715,0,4.153846153846154,1.475,1.1,1.73,4.233644859813084
10,1,5,11,65,49,57,13.11428571,18.714285714285715,0,4.153846153846154,1.475,1.1,1.73,3.853080568720379
10,9,5,11,65,49,57,13.11428571,18.714285714285715,0,4.153846153846154,1.475,1.1,1.73,3.427299703264095
10,7,8,10,16,28,57,13.11428571,18.714285714285715,0,4.153846153846154,2.1,2.7027027027027026,1.7756756756756757,4.124513618677042
10,5,8,10,16,28,57,13.11428571,18.714285714285715,0,4.153846153846154,2.1,2.7027027027027026,1.7756756756756757,4.18298969072165
10,2,8,10,16,28,57,13.11428571,18.714285714285715,0,4.153846153846154,2.1,2.7027027027027026,1.7756756756756757,4.203319502074689
10,3,8,10,16,28,57,13.11428571,18.714285714285715,0,4.153846153846154,2.1,2.7027027027027026,1.7756756756756757,3.5225409836065573
10,0,8,10,16,28,57,13.11428571,18.714285714285715,0,4.153846153846154,2.1,2.7027027027027026,1.7756756756756757,3.2243285939968405
10,4,8,10,16,28,57,13.11428571,18.714285714285715,0,4.153846153846154,2.1,2.7027027027027026,1.7756756756756757,3.263779527559055
10,6,8,10,16,28,57,13.11428571,18.714285714285715,0,4.153846153846154,2.1,2.7027027027027026,1.7756756756756757,4.152224824355972
10,8,8,10,16,28,57,13.11428571,18.714285714285715,0,4.153846153846154,2.1,2.7027027027027026,1.7756756756756757,4.233644859813084
10,1,8,10,16,28,57,13.11428571,18.714285714285715,0,4.153846153846154,2.1,2.7027027027027026,1.7756756756756757,3.853080568720379
10,9,8,10,16,28,57,13.11428571,18.714285714285715,0,4.153846153846154,2.1,2.7027027027027026,1.7756756756756757,3.427299703264095
10,7,9,11,176,98,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,3.111111111111111,2.0444444444444443,4.124513618677042
10,5,9,11,176,98,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,3.111111111111111,2.0444444444444443,4.18298969072165
10,2,9,11,176,98,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,3.111111111111111,2.0444444444444443,4.203319502074689
10,3,9,11,176,98,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,3.111111111111111,2.0444444444444443,3.5225409836065573
10,0,9,11,176,98,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,3.111111111111111,2.0444444444444443,3.2243285939968405
10,4,9,11,176,98,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,3.111111111111111,2.0444444444444443,3.263779527559055
10,6,9,11,176,98,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,3.111111111111111,2.0444444444444443,4.152224824355972
10,8,9,11,176,98,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,3.111111111111111,2.0444444444444443,4.233644859813084
10,1,9,11,176,98,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,3.111111111111111,2.0444444444444443,3.853080568720379
10,9,9,11,176,98,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,3.111111111111111,2.0444444444444443,3.427299703264095
10,7,13,11,118,30,57,13.11428571,18.714285714285715,0,4.148148148148148,1.3317073170731708,1.048780487804878,1.3512195121951218,4.124513618677042
10,5,13,11,118,30,57,13.11428571,18.714285714285715,0,4.148148148148148,1.3317073170731708,1.048780487804878,1.3512195121951218,4.18298969072165
10,2,13,11,118,30,57,13.11428571,18.714285714285715,0,4.148148148148148,1.3317073170731708,1.048780487804878,1.3512195121951218,4.203319502074689
10,3,13,11,118,30,57,13.11428571,18.714285714285715,0,4.148148148148148,1.3317073170731708,1.048780487804878,1.3512195121951218,3.5225409836065573
10,0,13,11,118,30,57,13.11428571,18.714285714285715,0,4.148148148148148,1.3317073170731708,1.048780487804878,1.3512195121951218,3.2243285939968405
10,4,13,11,118,30,57,13.11428571,18.714285714285715,0,4.148148148148148,1.3317073170731708,1.048780487804878,1.3512195121951218,3.263779527559055
10,6,13,11,118,30,57,13.11428571,18.714285714285715,0,4.148148148148148,1.3317073170731708,1.048780487804878,1.3512195121951218,4.152224824355972
10,8,13,11,118,30,57,13.11428571,18.714285714285715,0,4.148148148148148,1.3317073170731708,1.048780487804878,1.3512195121951218,4.233644859813084
10,1,13,11,118,30,57,13.11428571,18.714285714285715,0,4.148148148148148,1.3317073170731708,1.048780487804878,1.3512195121951218,3.853080568720379
10,9,13,11,118,30,57,13.11428571,18.714285714285715,0,4.148148148148148,1.3317073170731708,1.048780487804878,1.3512195121951218,3.427299703264095
10,7,14,11,67,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.8945945945945943,1.945945945945946,1.6567567567567567,4.124513618677042
10,5,14,11,67,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.8945945945945943,1.945945945945946,1.6567567567567567,4.18298969072165
10,2,14,11,67,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.8945945945945943,1.945945945945946,1.6567567567567567,4.203319502074689
10,3,14,11,67,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.8945945945945943,1.945945945945946,1.6567567567567567,3.5225409836065573
10,0,14,11,67,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.8945945945945943,1.945945945945946,1.6567567567567567,3.2243285939968405
10,4,14,11,67,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.8945945945945943,1.945945945945946,1.6567567567567567,3.263779527559055
10,6,14,11,67,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.8945945945945943,1.945945945945946,1.6567567567567567,4.152224824355972
10,8,14,11,67,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.8945945945945943,1.945945945945946,1.6567567567567567,4.233644859813084
10,1,14,11,67,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.8945945945945943,1.945945945945946,1.6567567567567567,3.853080568720379
10,9,14,11,67,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.8945945945945943,1.945945945945946,1.6567567567567567,3.427299703264095
10,7,11,10,14,14,57,13.11428571,18.714285714285715,0,4.103448275862069,2.88125,4.0,2.6625,4.124513618677042
10,5,11,10,14,14,57,13.11428571,18.714285714285715,0,4.103448275862069,2.88125,4.0,2.6625,4.18298969072165
10,2,11,10,14,14,57,13.11428571,18.714285714285715,0,4.103448275862069,2.88125,4.0,2.6625,4.203319502074689
10,3,11,10,14,14,57,13.11428571,18.714285714285715,0,4.103448275862069,2.88125,4.0,2.6625,3.5225409836065573
10,0,11,10,14,14,57,13.11428571,18.714285714285715,0,4.103448275862069,2.88125,4.0,2.6625,3.2243285939968405
10,4,11,10,14,14,57,13.11428571,18.714285714285715,0,4.103448275862069,2.88125,4.0,2.6625,3.263779527559055
10,6,11,10,14,14,57,13.11428571,18.714285714285715,0,4.103448275862069,2.88125,4.0,2.6625,4.152224824355972
10,8,11,10,14,14,57,13.11428571,18.714285714285715,0,4.103448275862069,2.88125,4.0,2.6625,4.233644859813084
10,1,11,10,14,14,57,13.11428571,18.714285714285715,0,4.103448275862069,2.88125,4.0,2.6625,3.853080568720379
10,9,11,10,14,14,57,13.11428571,18.714285714285715,0,4.103448275862069,2.88125,4.0,2.6625,3.427299703264095
10,7,18,10,126,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.565,1.15,0.9550000000000001,4.124513618677042
10,5,18,10,126,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.565,1.15,0.9550000000000001,4.18298969072165
10,2,18,10,126,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.565,1.15,0.9550000000000001,4.203319502074689
10,3,18,10,126,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.565,1.15,0.9550000000000001,3.5225409836065573
10,0,18,10,126,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.565,1.15,0.9550000000000001,3.2243285939968405
10,4,18,10,126,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.565,1.15,0.9550000000000001,3.263779527559055
10,6,18,10,126,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.565,1.15,0.9550000000000001,4.152224824355972
10,8,18,10,126,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.565,1.15,0.9550000000000001,4.233644859813084
10,1,18,10,126,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.565,1.15,0.9550000000000001,3.853080568720379
10,9,18,10,126,89,57,13.11428571,18.714285714285715,0,4.153846153846154,1.565,1.15,0.9550000000000001,3.427299703264095
10,7,16,11,76,89,57,13.11428571,18.714285714285715,0,4.185185185185185,3.2,2.888888888888889,2.6944444444444446,4.124513618677042
10,5,16,11,76,89,57,13.11428571,18.714285714285715,0,4.185185185185185,3.2,2.888888888888889,2.6944444444444446,4.18298969072165
10,2,16,11,76,89,57,13.11428571,18.714285714285715,0,4.185185185185185,3.2,2.888888888888889,2.6944444444444446,4.203319502074689
10,3,16,11,76,89,57,13.11428571,18.714285714285715,0,4.185185185185185,3.2,2.888888888888889,2.6944444444444446,3.5225409836065573
10,0,16,11,76,89,57,13.11428571,18.714285714285715,0,4.185185185185185,3.2,2.888888888888889,2.6944444444444446,3.2243285939968405
10,4,16,11,76,89,57,13.11428571,18.714285714285715,0,4.185185185185185,3.2,2.888888888888889,2.6944444444444446,3.263779527559055
10,6,16,11,76,89,57,13.11428571,18.714285714285715,0,4.185185185185185,3.2,2.888888888888889,2.6944444444444446,4.152224824355972
10,8,16,11,76,89,57,13.11428571,18.714285714285715,0,4.185185185185185,3.2,2.888888888888889,2.6944444444444446,4.233644859813084
10,1,16,11,76,89,57,13.11428571,18.714285714285715,0,4.185185185185185,3.2,2.888888888888889,2.6944444444444446,3.853080568720379
10,9,16,11,76,89,57,13.11428571,18.714285714285715,0,4.185185185185185,3.2,2.888888888888889,2.6944444444444446,3.427299703264095
10,7,17,3,63,113,57,13.11428571,18.714285714285715,0,4.153846153846154,0.575,0.875,0.55,4.124513618677042
10,5,17,3,63,113,57,13.11428571,18.714285714285715,0,4.153846153846154,0.575,0.875,0.55,4.18298969072165
10,2,17,3,63,113,57,13.11428571,18.714285714285715,0,4.153846153846154,0.575,0.875,0.55,4.203319502074689
10,3,17,3,63,113,57,13.11428571,18.714285714285715,0,4.153846153846154,0.575,0.875,0.55,3.5225409836065573
10,0,17,3,63,113,57,13.11428571,18.714285714285715,0,4.153846153846154,0.575,0.875,0.55,3.2243285939968405
10,4,17,3,63,113,57,13.11428571,18.714285714285715,0,4.153846153846154,0.575,0.875,0.55,3.263779527559055
10,6,17,3,63,113,57,13.11428571,18.714285714285715,0,4.153846153846154,0.575,0.875,0.55,4.152224824355972
10,8,17,3,63,113,57,13.11428571,18.714285714285715,0,4.153846153846154,0.575,0.875,0.55,4.233644859813084
10,1,17,3,63,113,57,13.11428571,18.714285714285715,0,4.153846153846154,0.575,0.875,0.55,3.853080568720379
10,9,17,3,63,113,57,13.11428571,18.714285714285715,0,4.153846153846154,0.575,0.875,0.55,3.427299703264095
10,7,4,4,41,89,57,13.11428571,18.714285714285715,0,4.166666666666667,1.9424242424242422,2.0,1.7393939393939393,4.124513618677042
10,5,4,4,41,89,57,13.11428571,18.714285714285715,0,4.166666666666667,1.9424242424242422,2.0,1.7393939393939393,4.18298969072165
10,2,4,4,41,89,57,13.11428571,18.714285714285715,0,4.166666666666667,1.9424242424242422,2.0,1.7393939393939393,4.203319502074689
10,3,4,4,41,89,57,13.11428571,18.714285714285715,0,4.166666666666667,1.9424242424242422,2.0,1.7393939393939393,3.5225409836065573
10,0,4,4,41,89,57,13.11428571,18.714285714285715,0,4.166666666666667,1.9424242424242422,2.0,1.7393939393939393,3.2243285939968405
10,4,4,4,41,89,57,13.11428571,18.714285714285715,0,4.166666666666667,1.9424242424242422,2.0,1.7393939393939393,3.263779527559055
10,6,4,4,41,89,57,13.11428571,18.714285714285715,0,4.166666666666667,1.9424242424242422,2.0,1.7393939393939393,4.152224824355972
10,8,4,4,41,89,57,13.11428571,18.714285714285715,0,4.166666666666667,1.9424242424242422,2.0,1.7393939393939393,4.233644859813084
10,1,4,4,41,89,57,13.11428571,18.714285714285715,0,4.166666666666667,1.9424242424242422,2.0,1.7393939393939393,3.853080568720379
10,9,4,4,41,89,57,13.11428571,18.714285714285715,0,4.166666666666667,1.9424242424242422,2.0,1.7393939393939393,3.427299703264095
10,7,22,11,76,89,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,1.25,1.625,4.124513618677042
10,5,22,11,76,89,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,1.25,1.625,4.18298969072165
10,2,22,11,76,89,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,1.25,1.625,4.203319502074689
10,3,22,11,76,89,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,1.25,1.625,3.5225409836065573
10,0,22,11,76,89,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,1.25,1.625,3.2243285939968405
10,4,22,11,76,89,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,1.25,1.625,3.263779527559055
10,6,22,11,76,89,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,1.25,1.625,4.152224824355972
10,8,22,11,76,89,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,1.25,1.625,4.233644859813084
10,1,22,11,76,89,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,1.25,1.625,3.853080568720379
10,9,22,11,76,89,57,13.11428571,18.714285714285715,0,4.153846153846154,2.5,1.25,1.625,3.427299703264095
10,7,23,11,68,34,57,13.11428571,18.714285714285715,0,4.153846153846154,3.2,6.25,1.925,4.124513618677042
10,5,23,11,68,34,57,13.11428571,18.714285714285715,0,4.153846153846154,3.2,6.25,1.925,4.18298969072165
10,2,23,11,68,34,57,13.11428571,18.714285714285715,0,4.153846153846154,3.2,6.25,1.925,4.203319502074689
